,DisplayName,Year,Genre,Location,Sales
41307,"Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou, DC",2000.0,Sports,JP_Sales,0.18
41308,"The Adventures of Cookie & Cream, PS2",2000.0,Puzzle,JP_Sales,0.0
41309,"Van Helsing, XB",2007.0,Action,JP_Sales,0.0
41310,"Aliens: Colonial Marines, PC",2013.0,Shooter,JP_Sales,0.0
41311,"Splatterhouse, X360",2010.0,Action,JP_Sales,0.0
41312,"MindJack, PS3",2011.0,Shooter,JP_Sales,0.0
41313,"Dark Souls II, PC",2014.0,Role-Playing,JP_Sales,0.0
41314,"Daigasso! Band Brothers P, 3DS",2013.0,Misc,JP_Sales,0.18
41315,"Gun, GC",2005.0,Shooter,JP_Sales,0.0
41316,"World of Outlaws: Sprint Cars, X360",2010.0,Racing,JP_Sales,0.0
41317,"Marvel Super Hero Squad: Comic Combat, X360",2011.0,Action,JP_Sales,0.0
41318,"SingStar Motown, PS3",2009.0,Misc,JP_Sales,0.0
41319,"Cabela's Legendary Adventures, Wii",2008.0,Sports,JP_Sales,0.0
41320,"F1 Challenge, SAT",1994.0,Racing,JP_Sales,0.18
41321,"Transformers: Dark of the Moon, Wii",2011.0,Action,JP_Sales,0.0
41322,"Shadow Madness, PS",1999.0,Action,JP_Sales,0.0
41323,"Tom Clancy's Ghost Recon: Future Soldier, PC",2012.0,Shooter,JP_Sales,0.0
41324,"Tiger Woods PGA Tour 2004, GBA",2003.0,Sports,JP_Sales,0.0
41325,"Aliens: Infestation, DS",2011.0,Action,JP_Sales,0.0
41326,"Brink, PC",2011.0,Shooter,JP_Sales,0.0
41327,"The Game of Life / Yahtzee / Payday, GBA",2005.0,Misc,JP_Sales,0.0
41328,"American Chopper 2: Full Throttle, PS2",2005.0,Racing,JP_Sales,0.0
41329,"Dynasty Warriors: Gundam 3, X360",2010.0,Action,JP_Sales,0.02
41330,"FIFA 16, PC",2015.0,Sports,JP_Sales,0.0
41331,"Silent Hill 4: The Room, XB",2004.0,Action,JP_Sales,0.0
41332,"Heavy Fire: Afghanistan, PS3",2011.0,Shooter,JP_Sales,0.0
41333,"Commandos 2: Men of Courage, PS2",2002.0,Strategy,JP_Sales,0.0
41334,"Doom (2016), PC",2016.0,Shooter,JP_Sales,0.0
41335,"Chuck E. Cheese's Party Games, DS",2010.0,Misc,JP_Sales,0.0
41336,"Pro Evolution Soccer 2013, 3DS",2012.0,Sports,JP_Sales,0.1
41337,"Pirates: Hunt For Blackbeard's Booty, Wii",2008.0,Adventure,JP_Sales,0.0
41338,"FIFA Soccer 2002, GC",2001.0,Sports,JP_Sales,0.0
41339,"Godzilla (2015), PS4",2014.0,Action,JP_Sales,0.02
41340,"Race Pro, X360",2009.0,Racing,JP_Sales,0.0
41341,"Atari Anniversary Edition Redux, PS",2000.0,Misc,JP_Sales,0.0
41342,"Toukiden: The Age of Demons, PSP",2013.0,Action,JP_Sales,0.18
41343,"Fireblade, PS2",2002.0,Action,JP_Sales,0.0
41344,"Mercury Meltdown Revolution, Wii",2007.0,Action,JP_Sales,0.0
41345,"Disney's Tarzan Untamed, GC",2001.0,Platform,JP_Sales,0.0
41346,"WordJong Party, Wii",2008.0,Puzzle,JP_Sales,0.0
41347,"Brunswick Circuit Pro Bowling, PS",1998.0,Sports,JP_Sales,0.0
41348,"Cabela's Dangerous Hunts 2009, PS2",2008.0,Sports,JP_Sales,0.0
41349,"Velvet Assassin, X360",2009.0,Shooter,JP_Sales,0.01
41350,"Ball Breakers, PS",2000.0,Action,JP_Sales,0.0
41351,"Mobile Suit Gundam Seed Destiny: Generation of C.E., PS2",2005.0,Action,JP_Sales,0.18
41352,"EyeToy: Groove, PS2",2003.0,Misc,JP_Sales,0.0
41354,"Disgaea 4: A Promise Unforgotten, PSV",2014.0,Role-Playing,JP_Sales,0.08
41355,"Charlie and the Chocolate Factory, GC",2005.0,Adventure,JP_Sales,0.0
41356,"Armored Core: Last Raven, PS2",2005.0,Simulation,JP_Sales,0.08
41357,"Tomb Raider: Underworld, PS2",2009.0,Action,JP_Sales,0.0
41358,"All Grown Up! Express Yourself, GBA",2004.0,Misc,JP_Sales,0.0
41359,"College Hoops 2K7, PS3",2007.0,Sports,JP_Sales,0.0
41360,"K-1 World Grand Prix, PS2",2002.0,Sports,JP_Sales,0.1
41361,"Skate it, DS",2008.0,Sports,JP_Sales,0.0
41362,"Kidou Senshi Gundam: Senjou no Kizuna Portable, PSP",2009.0,Strategy,JP_Sales,0.18
41364,"Super Robot Taisen A Portable, PSP",2008.0,Strategy,JP_Sales,0.18
41365,"Juiced, XB",2005.0,Racing,JP_Sales,0.0
41366,"Looney Tunes: Back in Action, GBA",2003.0,Platform,JP_Sales,0.0
41367,"Virtua Tennis, GBA",2002.0,Sports,JP_Sales,0.0
41368,"Tales of the Tempest, DS",2006.0,Role-Playing,JP_Sales,0.18
41369,"SimCity Creator (JP sales), DS",2008.0,Simulation,JP_Sales,0.18
41370,"Biohazard: Revival Selection, PS3",2011.0,Action,JP_Sales,0.18
41371,"Sonic Riders: Zero Gravity, PS2",2008.0,Racing,JP_Sales,0.0
41372,"Driver: San Francisco, Wii",2011.0,Racing,JP_Sales,0.0
41373,"UFC: Sudden Impact, PS2",2004.0,Fighting,JP_Sales,0.0
41374,"Shawn Johnson Gymnastics, Wii",2010.0,Sports,JP_Sales,0.0
41375,"NBA Hoopz, PS2",2001.0,Sports,JP_Sales,0.0
41376,"Captain America: Super Soldier, X360",2011.0,Action,JP_Sales,0.0
41377,"TRON: Evolution, DS",2010.0,Action,JP_Sales,0.0
41378,"Pac-Man World 3, DS",2005.0,Platform,JP_Sales,0.0
41379,"ESPN X Games Skateboarding, GBA",2001.0,Sports,JP_Sales,0.0
41380,"Nancy Drew: The Hidden Staircase, DS",2008.0,Adventure,JP_Sales,0.0
41381,"Brunswick Cosmic Bowling, Wii",2010.0,Sports,JP_Sales,0.0
41382,"Star Wars: Battlefront II, PC",2005.0,Shooter,JP_Sales,0.0
41383,"Speedball 2100, PS",2000.0,Sports,JP_Sales,0.0
41384,"LEGO Island 2: The Brickster's Revenge, PS",2001.0,Adventure,JP_Sales,0.0
41385,"College Hoops 2K8, X360",2007.0,Sports,JP_Sales,0.0
41386,"FIFA 17, X360",2016.0,Sports,JP_Sales,0.0
41387,"Fancy Nancy: Tea Party Time!, DS",2010.0,Adventure,JP_Sales,0.0
41388,"Backyard Basketball, GBA",2004.0,Sports,JP_Sales,0.0
41389,"Madden NFL 09, XB",2008.0,Sports,JP_Sales,0.0
41390,"Scooby-Doo! Unmasked, GBA",2005.0,Platform,JP_Sales,0.0
41391,"Summon Night 4, PS2",2006.0,Role-Playing,JP_Sales,0.18
41392,"Pro Yaky? Spirits 5, PS2",2008.0,Sports,JP_Sales,0.18
41393,"NHL 2004, XB",2003.0,Sports,JP_Sales,0.0
41394,"Namco Museum: 50th Anniversary, XB",2005.0,Misc,JP_Sales,0.0
41395,"You Don't Know Jack, PS3",2011.0,Misc,JP_Sales,0.0
41396,"Marvel Super Hero Squad: The Infinity Gauntlet, PS3",2010.0,Action,JP_Sales,0.0
41397,"NFL 2K2, XB",2002.0,Sports,JP_Sales,0.0
41398,"My French Coach, DS",2007.0,Misc,JP_Sales,0.0
41399,"Camp Rock: The Final Jam, DS",2010.0,Misc,JP_Sales,0.0
41401,"Castlevania Judgment, Wii",2008.0,Fighting,JP_Sales,0.01
41402,"Dead or Alive Paradise, PSP",2010.0,Misc,JP_Sales,0.07
41403,"The Suffering: Ties That Bind, PS2",2005.0,Action,JP_Sales,0.0
41404,"Disney Sing It: Family Hits, PS3",2010.0,Misc,JP_Sales,0.0
41405,"Ashes Cricket 2009, PS3",2009.0,Sports,JP_Sales,0.0
41406,"EyeToy: Kinetic, PS2",2005.0,Sports,JP_Sales,0.0
41407,"Petz: Horseshoe Ranch, DS",2009.0,Adventure,JP_Sales,0.0
41408,"Army Men: Sarge's Heroes 2, PS2",2001.0,Shooter,JP_Sales,0.0
41409,"Stormrise, PS3",2009.0,Strategy,JP_Sales,0.0
41410,"Yu-Gi-Oh! Zexal World Duel Carnival, 3DS",2013.0,Misc,JP_Sales,0.08
41411,"Winning Eleven: Pro Evolution Soccer 2007, DS",2006.0,Sports,JP_Sales,0.17
41412,"Green Lantern: Rise of the Manhunters, PS3",2011.0,Action,JP_Sales,0.0
41413,"Monkey Island: Special Edition Collection, PC",2011.0,Adventure,JP_Sales,0.0
41414,"Broken Sword: Shadows of the Templars - The Director's Cut, DS",2009.0,Adventure,JP_Sales,0.0
41415,"The Wild Thornberrys: Animal Adventures, PS",2000.0,Adventure,JP_Sales,0.0
41416,"MotoGP 10/11, PS3",2011.0,Racing,JP_Sales,0.0
41417,"Jikkyou Powerful Pro Baseball 2016, PSV",2016.0,Sports,JP_Sales,0.17
41418,"SEGA Bass Fishing Duel, PS2",2002.0,Sports,JP_Sales,0.0
41420,"Hyperdimension Neptunia U: Action Unleashed, PSV",2014.0,Action,JP_Sales,0.06
41421,"Sports Illustrated for Kids: Baseball, GBA",2001.0,Sports,JP_Sales,0.0
41422,"Fairytale Fights, PS3",2009.0,Action,JP_Sales,0.0
41423,"Mark Davis Pro Bass Challenge, PS2",2002.0,Sports,JP_Sales,0.0
41424,"Rugrats: Royal Ransom, GC",2002.0,Platform,JP_Sales,0.0
41425,"Warriors of Might and Magic, PS2",2001.0,Adventure,JP_Sales,0.0
41426,"Open Season, GC",2006.0,Platform,JP_Sales,0.0
41427,"The Chronicles of Narnia: Prince Caspian, PS3",2008.0,Action,JP_Sales,0.0
41428,"Back to the Future: The Game, PS4",2015.0,Adventure,JP_Sales,0.0
41429,"Project Spark, XOne",2014.0,Misc,JP_Sales,0.0
41430,"Backyard Sports Football: Rookie Rush, DS",2010.0,Sports,JP_Sales,0.0
41431,"Street Fighter: The Movie, PS",1995.0,Fighting,JP_Sales,0.0
41432,"Lost in Blue 3, DS",2007.0,Adventure,JP_Sales,0.06
41433,"World Championship Poker, GBA",2004.0,Misc,JP_Sales,0.0
41434,"Global Defence Force, PS2",2005.0,Shooter,JP_Sales,0.17
41435,"Rapala Fishing Frenzy 2009, PS3",2008.0,Sports,JP_Sales,0.0
41436,"Major League Baseball 2K6, GC",2006.0,Sports,JP_Sales,0.0
41437,"Major League Baseball 2K9, PS3",2009.0,Sports,JP_Sales,0.0
41438,"SaGa 2: Hihou Densetsu - Goddess of Destiny, DS",2009.0,Role-Playing,JP_Sales,0.17
41439,"Smash Court Tennis Pro Tournament, PS2",2002.0,Sports,JP_Sales,0.0
41440,"The Cursed Crusade, PS3",2011.0,Action,JP_Sales,0.01
41441,"Super Robot Taisen L, DS",2010.0,Strategy,JP_Sales,0.17
41442,"The Grim Adventures of Billy & Mandy, GC",2006.0,Action,JP_Sales,0.0
41443,"NBA Inside Drive 2004, XB",2003.0,Sports,JP_Sales,0.0
41444,"The King of Fighters '97, PS",1998.0,Fighting,JP_Sales,0.16
41445,"Dungeon Siege III, PC",2011.0,Role-Playing,JP_Sales,0.0
41446,"Cabela's Big Game Hunter: Hunting Party, X360",2011.0,Sports,JP_Sales,0.0
41447,"Time Commando, PS",1996.0,Action,JP_Sales,0.0
41448,"Professional Fisherman's Tour: Northern Hemisphere, DS",2007.0,Sports,JP_Sales,0.0
41449,"Iron Chef America: Supreme Cuisine, Wii",2008.0,Simulation,JP_Sales,0.0
41450,"Kekkaishi: Karasumori Ayakashi Kidan, DS",2007.0,Action,JP_Sales,0.17
41451,"Gretzky NHL 2005, PS2",2004.0,Sports,JP_Sales,0.0
41452,"FaceBreaker, PS3",2008.0,Fighting,JP_Sales,0.0
41453,"Squeeballs Party, DS",2009.0,Puzzle,JP_Sales,0.0
41454,"NCAA Football 09 All-Play, Wii",2008.0,Sports,JP_Sales,0.0
41455,"Yakuza Zero: The Place of Oath, PS4",2015.0,Action,JP_Sales,0.17
41456,"The Hobbit, GC",2003.0,Platform,JP_Sales,0.0
41457,"The Secret World, PC",2012.0,Role-Playing,JP_Sales,0.0
41458,"NHL 2K9, X360",2008.0,Sports,JP_Sales,0.0
41459,"X-Men: The Official Game, X360",2006.0,Action,JP_Sales,0.0
41460,"True Crime: New York City, GC",2005.0,Action,JP_Sales,0.0
41461,"Metal Arms: Glitch in the System, XB",2003.0,Shooter,JP_Sales,0.0
41462,"PlayStation Move Heroes, PS3",2011.0,Platform,JP_Sales,0.0
41463,"The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune, PSP",2012.0,Action,JP_Sales,0.17
41464,"Ice Age: Dawn of the Dinosaurs, PS2",2009.0,Action,JP_Sales,0.0
41465,"ESPN Final Round Golf 2002, GBA",2001.0,Sports,JP_Sales,0.0
41466,"MDK2 Armageddon, PS2",2001.0,Shooter,JP_Sales,0.0
41467,"Exhibition Volume 02, XB",2003.0,Misc,JP_Sales,0.0
41468,"Watchmen: The End is Nigh - The Complete Experience, PS3",2009.0,Action,JP_Sales,0.0
41469,"Fight Night Round 2, GC",2005.0,Fighting,JP_Sales,0.0
41470,"Sudoku Gridmaster, DS",2006.0,Puzzle,JP_Sales,0.0
41471,"Disney's Atlantis: The Lost Empire, PS",2001.0,Platform,JP_Sales,0.0
41472,"Power Pro Kun Pocket, GB",1999.0,Sports,JP_Sales,0.17
41473,"The King of Fighters '97, SAT",1998.0,Fighting,JP_Sales,0.17
41474,"Tamagotchi no Narikiri Challenge, DS",2010.0,Action,JP_Sales,0.17
41475,"Goosebumps HorrorLand, Wii",2008.0,Adventure,JP_Sales,0.0
41476,"One Piece: Unlimited World Red, PSV",2014.0,Action,JP_Sales,0.04
41477,"Space Battleship Yamato: Harukanaru Hoshi Iscandar, PS",1999.0,Strategy,JP_Sales,0.16
41478,"Sound Novel Evolution 1: Otogirisou Sosei-Hen, PS",1999.0,Adventure,JP_Sales,0.16
41479,"Dementium: The Ward, DS",2007.0,Shooter,JP_Sales,0.0
41480,"Psi-Ops: The Mindgate Conspiracy, XB",2004.0,Shooter,JP_Sales,0.0
41481,"SWAT: Global Strike Team, XB",2003.0,Shooter,JP_Sales,0.0
41482,"Despicable Me: The Game, PSP",2010.0,Platform,JP_Sales,0.0
41483,"MX World Tour Featuring Jamie Little, PS2",2005.0,Racing,JP_Sales,0.0
41484,"Goblin Commander: Unleash the Horde, PS2",2003.0,Strategy,JP_Sales,0.0
41485,"Hello Kitty: Happy Party Pals, GBA",2005.0,Misc,JP_Sales,0.0
41486,"Ringling Bros. and Barnum & Bailey: Circus Friends, DS",2009.0,Action,JP_Sales,0.0
41487,"Backyard NFL Football '09, PS2",2008.0,Sports,JP_Sales,0.0
41488,"World Destruction League: Thunder Tanks, PS2",2000.0,Action,JP_Sales,0.0
41489,"Shin Megami Tensei IV: Final, 3DS",2016.0,Role-Playing,JP_Sales,0.14
41490,"Age of Empires III: Complete Collection, PC",2009.0,Strategy,JP_Sales,0.0
41491,"Finding Nemo: Escape to the Big Blue, DS",2006.0,Action,JP_Sales,0.0
41492,"Backyard Baseball '10, PS2",2009.0,Sports,JP_Sales,0.0
41493,"Resident Evil Director's Cut: Dual Shock Edition, PS",1997.0,Action,JP_Sales,0.16
41494,"The Lord of the Rings: Aragorn's Quest, PS3",2010.0,Action,JP_Sales,0.0
41495,"Top Spin 2, X360",2006.0,Sports,JP_Sales,0.0
41496,"N3 II: Ninety-Nine Nights, X360",2010.0,Action,JP_Sales,0.04
41497,"The King of Fighters '95, PS",1996.0,Fighting,JP_Sales,0.16
41498,"RoadKill, PS2",2003.0,Action,JP_Sales,0.0
41499,"Hanjuku Eiyuu Tai 3D, PS2",2003.0,Role-Playing,JP_Sales,0.17
41500,".hack//G.U. Vol.3//Redemption, PS2",2007.0,Role-Playing,JP_Sales,0.17
41501,"Chuck E. Cheese's Party Games, Wii",2010.0,Misc,JP_Sales,0.0
41502,"Super Robot Taisen Compact 2 Dai-1-Bu, WS",2000.0,Strategy,JP_Sales,0.17
41503,"Looney Tunes: Back in Action, GC",2003.0,Platform,JP_Sales,0.0
41504,"Tak: The Great Juju Challenge, GBA",2005.0,Platform,JP_Sales,0.0
41505,"Macross Ultimate Frontier, PSP",2009.0,Action,JP_Sales,0.17
41506,"Cabela's Legendary Adventures, PSP",2008.0,Sports,JP_Sales,0.0
41507,"Jillian Michaels Fitness Ultimatum 2011, Wii",2010.0,Sports,JP_Sales,0.0
41508,"Pursuit Force: Extreme Justice, PSP",2007.0,Action,JP_Sales,0.0
41510,"Hunter: The Reckoning Redeemer, XB",2003.0,Action,JP_Sales,0.0
41511,"The Rise of the Argonauts, X360",2008.0,Role-Playing,JP_Sales,0.0
41512,"NHL 07, PSP",2006.0,Sports,JP_Sales,0.0
41513,"Pro Evolution Soccer 2014, PSP",2013.0,Action,JP_Sales,0.14
41514,"Tokyo Xtreme Racer, DC",1999.0,Racing,JP_Sales,0.17
41515,"Fighter Maker, PS",1998.0,Fighting,JP_Sales,0.07
41516,"Bee Movie Game, X360",2007.0,Action,JP_Sales,0.0
41517,"Backyard NFL Football '10, Wii",2009.0,Sports,JP_Sales,0.0
41518,"Professor Heinz Wolff's Gravity, Wii",2008.0,Puzzle,JP_Sales,0.0
41519,"Thief: Deadly Shadows, XB",2004.0,Action,JP_Sales,0.0
41520,"Buzz! Brain of the UK, PS3",2009.0,Misc,JP_Sales,0.0
41521,"NBA 09: The Inside, PSP",2008.0,Sports,JP_Sales,0.0
41522,"Transformers: Prime, 3DS",2012.0,Action,JP_Sales,0.0
41523,"Batman Begins, GBA",2005.0,Action,JP_Sales,0.0
41524,"Transformer: Rise of the Dark Spark, X360",2014.0,Action,JP_Sales,0.0
41525,"Glover, PS",1999.0,Platform,JP_Sales,0.0
41526,"Dragon Ball GT: Game Boy Advance Video Volume 1, GBA",2004.0,Misc,JP_Sales,0.0
41527,"Luxor 3, Wii",2008.0,Puzzle,JP_Sales,0.0
41528,"Bratz Kidz, Wii",2008.0,Misc,JP_Sales,0.0
41529,"Fairytale Fights, X360",2009.0,Action,JP_Sales,0.0
41531,"MotoGP 09/10, X360",2010.0,Racing,JP_Sales,0.0
41532,"Mahjong Fight Club, PSP",2004.0,Misc,JP_Sales,0.17
41533,"World Driver Championship, N64",1999.0,Racing,JP_Sales,0.0
41534,"Bomberman 64: The Second Attack!, N64",1999.0,Adventure,JP_Sales,0.11
41535,"Turok 3: Shadow of Oblivion, N64",2000.0,Shooter,JP_Sales,0.0
41536,"Spawn: Armageddon, XB",2003.0,Action,JP_Sales,0.0
41537,"Codename: Kids Next Door: Game Boy Advance Video Volume 1, GBA",2004.0,Misc,JP_Sales,0.0
41538,"Zoo Hospital, Wii",2008.0,Simulation,JP_Sales,0.0
41539,"Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video, GBA",2004.0,Misc,JP_Sales,0.0
41540,"Time and Eternity, PS3",2012.0,Role-Playing,JP_Sales,0.06
41541,"Major League Baseball 2K9, PS2",2009.0,Sports,JP_Sales,0.0
41542,"Gundam Assault Survive, PSP",2010.0,Action,JP_Sales,0.17
41543,"Disney TH!NK Fast: The Ultimate Trivia Showdown, PS2",2008.0,Misc,JP_Sales,0.0
41544,"Fate/Stay Night [Réalta Nua], PS2",2007.0,Adventure,JP_Sales,0.17
41545,"Disney's Home on the Range, GBA",2004.0,Action,JP_Sales,0.0
41546,"Sid Meier's Civilization IV, PC",2005.0,Strategy,JP_Sales,0.0
41547,"Jikkyou Powerful Pro Yakyuu 2013, PSP",2013.0,Sports,JP_Sales,0.17
41548,"Space Griffon VF-9, PS",1995.0,Role-Playing,JP_Sales,0.12
41549,"Family Feud Decades, Wii",2010.0,Misc,JP_Sales,0.0
41550,"NBA Live 16, PS4",2015.0,Sports,JP_Sales,0.0
41551,"CSI: Fatal Conspiracy, X360",2010.0,Adventure,JP_Sales,0.0
41552,"Solitaire Overload Plus, DS",2010.0,Misc,JP_Sales,0.0
41553,".hack//G.U. Vol.1//Rebirth, PS2",2006.0,Role-Playing,JP_Sales,0.17
41554,"Gyakuten Saiban 3, GBA",2004.0,Adventure,JP_Sales,0.16
41555,"Tak: Mojo Mistake, DS",2008.0,Action,JP_Sales,0.0
41556,"Gallop Racer 2001, PS2",2001.0,Sports,JP_Sales,0.06
41557,"Nightmare Creatures II, PS",2000.0,Action,JP_Sales,0.0
41558,"Marble Saga: Kororinpa, Wii",2009.0,Puzzle,JP_Sales,0.0
41559,"Fuzion Frenzy 2, X360",2007.0,Misc,JP_Sales,0.0
41560,"Catwoman, PS2",2004.0,Action,JP_Sales,0.0
41561,"Monsters vs. Aliens, X360",2009.0,Action,JP_Sales,0.0
41562,"Country Dance: All Stars, X360",2012.0,Action,JP_Sales,0.0
41563,"Garfield: Lasagna World Tour, PS2",2007.0,Action,JP_Sales,0.0
41564,"Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1, GBA",2004.0,Misc,JP_Sales,0.0
41565,"Disney's Planes, Wii",2013.0,Simulation,JP_Sales,0.0
41566,"Bomberman Land, Wii",2007.0,Misc,JP_Sales,0.03
41567,"Bomberman B-Daman, SNES",1996.0,Shooter,JP_Sales,0.17
41568,"Terminator 3: The Redemption, PS2",2004.0,Shooter,JP_Sales,0.0
41569,"World Destruction League: Thunder Tanks, PS",2000.0,Action,JP_Sales,0.0
41570,"Beat Down: Fists of Vengeance, PS2",2005.0,Action,JP_Sales,0.09
41571,"Reloaded, PS",1996.0,Action,JP_Sales,0.0
41573,"MotoGP 15, PS4",2015.0,Racing,JP_Sales,0.03
41574,"SSX On Tour, GC",2005.0,Sports,JP_Sales,0.0
41575,"Hot Wheels: Beat That!, X360",2007.0,Racing,JP_Sales,0.0
41576,"G-Force, X360",2009.0,Action,JP_Sales,0.0
41577,"James Bond 007: Everything or Nothing, GBA",2003.0,Shooter,JP_Sales,0.0
41578,"Naruto Shippuden: Ultimate Ninja 5, PS2",2007.0,Fighting,JP_Sales,0.17
41579,"Shrek Extra Large, GC",2002.0,Platform,JP_Sales,0.0
41580,"Final Fantasy V, PS",1998.0,Role-Playing,JP_Sales,0.16
41581,"World Tour Soccer 2006, PS2",2004.0,Sports,JP_Sales,0.0
41582,"Gunvalkyrie, XB",2002.0,Shooter,JP_Sales,0.0
41583,"NickToons: Racing, PS",2001.0,Racing,JP_Sales,0.0
41584,"VR Golf '97, PS",1996.0,Sports,JP_Sales,0.0
41585,"Michael Jackson: The Experience 3D, 3DS",2011.0,Misc,JP_Sales,0.0
41586,"State of Emergency, XB",2003.0,Action,JP_Sales,0.0
41587,"Digimon Story: Cyber Sleuth, PSV",2015.0,Role-Playing,JP_Sales,0.17
41588,"Off-World Interceptor Extreme, PS",1995.0,Racing,JP_Sales,0.0
41589,"Bakugan Battle Brawlers: Defenders of the Core, Wii",2010.0,Action,JP_Sales,0.0
41590,"Disney Golf, PS2",2002.0,Sports,JP_Sales,0.02
41591,"The Naked Brothers Band: The Video Game, PS2",2008.0,Misc,JP_Sales,0.0
41592,"Custom Robo Arena, DS",2006.0,Fighting,JP_Sales,0.12
41593,"Clock Tower II: The Struggle Within, PS",1998.0,Adventure,JP_Sales,0.12
41594,"Batman Beyond: Return of the Joker, PS",2000.0,Action,JP_Sales,0.0
41595,"Surf's Up, Wii",2007.0,Sports,JP_Sales,0.0
41596,"Jikkyou Powerful Pro Baseball 2016, PS4",2016.0,Sports,JP_Sales,0.17
41597,"Mega Man Network Transmission, GC",2003.0,Platform,JP_Sales,0.0
41598,"I'm A Celebrity: Get Me Out of Here!, Wii",2009.0,Misc,JP_Sales,0.0
41599,"Pursuit Force, PSP",2005.0,Racing,JP_Sales,0.0
41600,"Densetsu no Stafi 4, DS",2006.0,Platform,JP_Sales,0.17
41601,"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales), PS2",2008.0,Role-Playing,JP_Sales,0.17
41602,"Naval Assault: The Killing Tide, X360",2010.0,Simulation,JP_Sales,0.0
41603,"Tokimeki Memorial: Private Collection, PS",1996.0,Misc,JP_Sales,0.16
41604,"RC Revenge Pro, PS2",2000.0,Racing,JP_Sales,0.0
41605,"Valkyria Chronicles, PS4",2016.0,Role-Playing,JP_Sales,0.05
41606,"Hellboy: The Science of Evil, PS3",2008.0,Action,JP_Sales,0.0
41607,"Backyard Wrestling: Don't Try This at Home, XB",2003.0,Fighting,JP_Sales,0.0
41608,"Zoo Keeper, DS",2004.0,Puzzle,JP_Sales,0.05
41609,"Gauntlet: Dark Legacy, XB",2002.0,Action,JP_Sales,0.0
41610,"Toukiden Kiwami, PS4",2015.0,Action,JP_Sales,0.02
41611,"Far East of Eden II: Manji Maru, PS2",2003.0,Role-Playing,JP_Sales,0.17
41612,"Lost Kingdoms, GC",2002.0,Role-Playing,JP_Sales,0.04
41613,"WRC 2: FIA World Rally Championship, PS3",2011.0,Racing,JP_Sales,0.0
41614,"Blood Bowl, X360",2009.0,Sports,JP_Sales,0.0
41615,"Matchbox Cross Town Heroes, GBA",2002.0,Racing,JP_Sales,0.0
41616,"Wolfenstein 3D, GBA",2002.0,Shooter,JP_Sales,0.0
41617,"Nobunaga no Yabou: Tenshoki, SNES",1996.0,Strategy,JP_Sales,0.17
41618,"Learning to Spell, DS",2010.0,Misc,JP_Sales,0.0
41619,"Go, Diego, Go! Safari Rescue, DS",2007.0,Adventure,JP_Sales,0.0
41620,"Super Power League, SNES",1993.0,Sports,JP_Sales,0.17
41621,"Easy Piano, DS",2009.0,Misc,JP_Sales,0.0
41622,"Street Fighter Alpha 2, SNES",1996.0,Fighting,JP_Sales,0.17
41623,"Dragon Quest X, 3DS",2014.0,Role-Playing,JP_Sales,0.17
41624,"Payday 2, XOne",2015.0,Shooter,JP_Sales,0.0
41625,"25 to Life, XB",2006.0,Shooter,JP_Sales,0.0
41626,"Sumikko Gurashi: Koko ga Ochitsukundesu, 3DS",2014.0,Action,JP_Sales,0.17
41627,"NASCAR '15, X360",2015.0,Sports,JP_Sales,0.0
41628,"TransFormers Animated: The Game, DS",2008.0,Action,JP_Sales,0.0
41629,"Fracture, PS3",2008.0,Shooter,JP_Sales,0.0
41630,"Sega Superstars, PS2",2004.0,Misc,JP_Sales,0.0
41631,"Midway Arcade Treasures, GC",2003.0,Misc,JP_Sales,0.0
41632,"Leisure Suit Larry: Magna Cum Laude, XB",2004.0,Adventure,JP_Sales,0.0
41633,"Mousetrap / Operation / Simon, GBA",2005.0,Misc,JP_Sales,0.0
41634,"Klonoa, Wii",2008.0,Platform,JP_Sales,0.03
41636,"NBA 09: The Inside, PS2",2008.0,Sports,JP_Sales,0.0
41637,"Spyro: Shadow Legacy, DS",2005.0,Action,JP_Sales,0.0
41638,"Resident Evil, SAT",1997.0,Action,JP_Sales,0.17
41639,"Wildstar, PC",2014.0,Role-Playing,JP_Sales,0.0
41640,"Dragon Ball: Fusions, 3DS",2016.0,Role-Playing,JP_Sales,0.17
41641,"Apache: Air Assault, X360",2010.0,Simulation,JP_Sales,0.0
41642,"TOEIC Test Training DS, DS",2007.0,Misc,JP_Sales,0.17
41643,"Jikkyou Powerful Pro Yakyuu 2014, PS3",2014.0,Sports,JP_Sales,0.17
41644,"Senran Kagura: Estival Versus, PS4",2015.0,Action,JP_Sales,0.08
41645,"Itoi Shigesato no Bass Tsuri No. 1, SNES",1997.0,Sports,JP_Sales,0.17
41646,"Cubivore: Survival of the Fittest, GC",2002.0,Adventure,JP_Sales,0.15
41647,"The Sims 3: Seasons, PC",2012.0,Simulation,JP_Sales,0.0
41648,"Anarchy Reigns, X360",2012.0,Action,JP_Sales,0.02
41649,"FlatOut, XB",2004.0,Racing,JP_Sales,0.0
41650,"Project X Zone 2: Brave New World, 3DS",2015.0,Role-Playing,JP_Sales,0.08
41651,"NCAA Basketball 09, PS3",2008.0,Sports,JP_Sales,0.0
